 ,Min1,Max1,X1,Y1,Min2,Max2,X2,Y2,Min3,Max3,X3,Y3,Min4,Max4,X4,Y4,Min5,Max5,X5,Y5,Min6,Max6,X6,Y6,Min7,Max7,X7,Y7,Min8,Max8,X8,Y8,Min9,Max9,X9,Y9,Min10,Max10,X10,Y10,Min11,Max11,X11,Y11,Min12,Max12,X12,Y12,Min13,Max13,X13,Y13,Min14,Max14,X14,Y14,Min15,Max15,X15,Y15
59,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,1,3,42.241,54.081,0,1,42.401,52.481,0,0,42.401,42.881,1,2,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
60,0,0,43.601,87.762,0,0,43.761,86.482,0,0,41.521,71.282,1,2,42.241,54.081,0,1,42.401,52.481,0,0,42.401,42.881,0,1,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
61,0,0,43.601,87.762,0,0,43.761,86.482,0,1,41.521,71.282,0,1,42.241,54.081,0,1,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
62,0,0,43.601,87.762,0,0,43.761,86.482,0,1,41.521,71.282,0,0,42.241,54.081,0,1,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
63,0,0,43.601,87.762,0,0,43.761,86.482,0,3,41.521,71.282,0,0,42.241,54.081,0,1,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,1,42.321,26.081,1,1,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
64,0,0,43.601,87.762,0,0,43.761,86.482,0,3,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,1,42.321,26.081,1,1,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
65,0,0,43.601,87.762,0,0,43.761,86.482,0,2,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,1,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
66,0,0,43.601,87.762,0,0,43.761,86.482,0,2,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
67,0,0,43.601,87.762,0,0,43.761,86.482,1,4,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
68,0,0,43.601,87.762,0,0,43.761,86.482,2,30,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
69,0,0,43.601,87.762,0,0,43.761,86.482,4,123,41.521,71.282,0,0,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,0,45.521,8.560
70,0,0,43.601,87.762,0,0,43.761,86.482,3,115,41.521,71.282,0,1,42.241,54.081,0,0,42.401,52.481,0,0,42.401,42.881,0,0,41.601,35.441,0,0,41.761,30.961,0,0,42.321,26.081,0,0,42.001,24.721,0,0,42.961,21.280,0,0,42.401,17.600,0,0,44.161,13.040,0,0,45.601,11.360,0,1,45.521,8.560
